pincode,taluk,districtname,statename
626123,Sivakasi,Virudhunagar,TAMIL NADU
626189,Sivakasi,Virudhunagar,TAMIL NADU
626123,Sivakasi,Virudhunagar,TAMIL NADU
626101,Aruppukkottai,Virudhunagar,TAMIL NADU
626101,Aruppukkottai,Virudhunagar,TAMIL NADU
626101,Aruppukkottai,Virudhunagar,TAMIL NADU
626101,Aruppukkottai,Virudhunagar,TAMIL NADU
626134,Aruppukottai,Virudhunagar,TAMIL NADU
626104,Kariapatti,Virudhunagar,TAMIL NADU
626105,Aruppukottai,Virudhunagar,TAMIL NADU
626106,Kariapatti,Virudhunagar,TAMIL NADU
626107,Aruppukottai,Virudhunagar,TAMIL NADU
626607,Tiruchuli,Virudhunagar,TAMIL NADU
626004,Aruppukottai,Virudhunagar,TAMIL NADU
626112,Aruppukottai,Virudhunagar,TAMIL NADU
626113,Aruppukottai,Virudhunagar,TAMIL NADU
626114,Aruppukottai,Virudhunagar,TAMIL NADU
626118,Aruppukkottai,Virudhunagar,TAMIL NADU
626129,Tiruchuli,Virudhunagar,TAMIL NADU
626612,Tiruchuli,Virudhunagar,TAMIL NADU
626102,Sattur,Virudhunagar,TAMIL NADU
626139,Rajapalayam,Virudhunagar,TAMIL NADU
626188,Rajapalayam,Virudhunagar,TAMIL NADU
626136,Rajapalayam,Virudhunagar,TAMIL NADU
600002,Chennai,Chennai,TAMIL NADU
600002,Chennai,Chennai,TAMIL NADU
600030,Egmore Nungambakkam,Chennai,TAMIL NADU
600040,Egmore Nungambakkam,Chennai,TAMIL NADU
600101,Ambattur,Chennai,TAMIL NADU
600102,Perambur Purasawalkam,Chennai,TAMIL NADU
600106,Maduravoyal,Chennai,TAMIL NADU
600023,Perambur Purasawalkam,Chennai,TAMIL NADU
600031,Egmore Nungambakkam,Chennai,TAMIL NADU
600106,Egmore Nungambakkam,Chennai,TAMIL NADU
600003,Tondiarpet Fort St George,Chennai,TAMIL NADU
600084,Perambur Purasawalkam,Chennai,TAMIL NADU
600082,Perambur Purawalkam,Chennai,TAMIL NADU
600038,Perambur Purasawalkam,Chennai,TAMIL NADU
600082,Perambur,Chennai,TAMIL NADU
600010,Perambur Purasawalkam,Chennai,TAMIL NADU
600010,Perambur Purasawalkam,Chennai,TAMIL NADU
600107,Maduravoyal,Chennai,TAMIL NADU
600003,Tondiarpet Fort St George,Chennai,TAMIL NADU
600011,Perambur Purasawalkam,Chennai,TAMIL NADU
600012,Perambur Purasawalkam,Chennai,TAMIL NADU
600011,Perambur Purasawalkam,Chennai,TAMIL NADU
600012,Perambur Purasawalkam,Chennai,TAMIL NADU
600003,Tondiarpet Fort St George,Chennai,TAMIL NADU
600011,Perambur Purasawalkam,Chennai,TAMIL NADU
600030,Egmore Nungambakkam,Chennai,TAMIL NADU
600012,Perambur Purasawalkam,Chennai,TAMIL NADU
600007,Perambur Purasawalkam,Chennai,TAMIL NADU
600039,Tondiarpet Fort St George,Chennai,TAMIL NADU
600039,Tondiarpet Fort St George,Chennai,TAMIL NADU
600009,Tondiarpet Fort St George,Chennai,TAMIL NADU
600001,Tondiarpet Fort St George,Chennai,TAMIL NADU
600104,Tondiarpet Fort St George,Chennai,TAMIL NADU
600001,Tondiarpet Fort St George,Chennai,TAMIL NADU
600001,Tondiarpet Fort St George,Chennai,TAMIL NADU
600013,Egmore Nungambakkam,Chennai,TAMIL NADU
600001,Tondiarpet Fort St George,Chennai,TAMIL NADU
600081,Tondiarpet Fort St George,Chennai,TAMIL NADU
600081,Tondiarpet Fort St George,Chennai,TAMIL NADU
600081,Tondiarpet Fort St George,Chennai,TAMIL NADU
600021,Tondiarpet Fort St George,Chennai,TAMIL NADU
600021,Tondiarpet Fort St George,Chennai,TAMIL NADU
600008,Egmore Nungambakka,Chennai,TAMIL NADU
600008,NA,Chennai,TAMIL NADU
600008,NA,Chennai,TAMIL NADU
600031,Egmore Nungambakkm,Chennai,TAMIL NADU
600088,NA,Kanchipuram,TAMIL NADU
600020,Chennai City Corporation,Chennai,TAMIL NADU
600016,Saidapet,Kanchipuram,TAMIL NADU
600083,Chennai City Corporation,Chennai,TAMIL NADU
600090,Chennai City Corporation,Chennai,TAMIL NADU
600032,Chennai City Corporation,Chennai,TAMIL NADU
600025,Chennai City Corporation,Chennai,TAMIL NADU
600032,Chennai City Corporation,Chennai,TAMIL NADU
600015,Chennai City Corporation,Chennai,TAMIL NADU
600036,Chennai City Corporation,Chennai,TAMIL NADU
600083,Chennai City Corporation,Chennai,TAMIL NADU
600020,Chennai City Corporation,Chennai,TAMIL NADU
600078,Chennai City Corporation,Chennai,TAMIL NADU
600085,Chennai City Corporation,Chennai,TAMIL NADU
600091,Saidapet,Kanchipuram,TAMIL NADU
600091,Saidapet,Kanchipuram,TAMIL NADU
600016,Saidapet,Kanchipuram,TAMIL NADU
600089,Saidapet,Kanchipuram,TAMIL NADU
600061,Saidapet,Kanchipuram,TAMIL NADU
600088,Saidapet,Kanchipuram,TAMIL NADU
600061,Saidapet,Kanchipuram,TAMIL NADU
600096,Saidapet,Kanchipuram,TAMIL NADU
600022,Chennai City Corporation,Chennai,TAMIL NADU
600089,Saidapet,Kanchipuram,TAMIL NADU
600020,Chennai City Corporation,Chennai,TAMIL NADU
600113,Chennai City Corporation,Chennai,TAMIL NADU
600041,Chennai City Corporation,Chennai,TAMIL NADU
600042,Chennai City Corporation,Chennai,TAMIL NADU
600087,NA,Tiruvallur,TAMIL NADU
600024,Chennai City Corporation,Chennai,TAMIL NADU
600107,Chennai City Corporation,Chennai,TAMIL NADU
600033,Chennai City Corporation,Chennai,TAMIL NADU
600035,Chennai City Corporation,Chennai,TAMIL NADU
600015,Chennai City Corporation,Chennai,TAMIL NADU
600093,Chennai City Corporation,Chennai,TAMIL NADU
600026,Chennai City Corporation,Chennai,TAMIL NADU
600092,Chennai City Corporation,Chennai,TAMIL NADU
600033,Chennai City Corporation,Chennai,TAMIL NADU
600028,Chennai City Corporation,Chennai,TAMIL NADU
600028,Chennai City Corporation,Chennai,TAMIL NADU
600041,Saidapet,Kanchipuram,TAMIL NADU
600119,Saidapet,Kanchipuram,TAMIL NADU
500060,Saroornagar,K.V.Rangareddy,TELANGANA
500085,Tirumalagiri,Hyderabad,TELANGANA
500090,Qutubullapur,Hyderabad,TELANGANA
500088,Secunderabad,Hyderabad,TELANGANA
500103,Secunderabad,Hyderabad,TELANGANA
500070,Hayathnagar,K.V.Rangareddy,TELANGANA
500092,Ghatkesar,Hyderabad,TELANGANA
500086,Rajendranagar,Hyderabad,TELANGANA
500020,Musheerabad,Hyderabad,TELANGANA
508377,Anumula,Nalgonda,TELANGANA
503302,Kamareddy,Nizamabad,TELANGANA
503002,Nizamabad,Nizamabad,TELANGANA
503310,Kamareddy,Nizamabad,TELANGANA
503110,Kamareddy,Nizamabad,TELANGANA
503144,Kamareddy,Nizamabad,TELANGANA
503145,Kamareddy,Nizamabad,TELANGANA
503122,Yellareddy,Nizamabad,TELANGANA
503120,Kamareddy,Nizamabad,TELANGANA
503235,Renjal,Nizamabad,TELANGANA
503321,Nizamabad,Nizamabad,TELANGANA
503185,Bodhan,Nizamabad,TELANGANA
503230,Nizamabad,Nizamabad,TELANGANA
503202,Yedpalle,Nizamabad,TELANGANA
503001,Nizamabad,Nizamabad,TELANGANA
503002,Nizamabad,Nizamabad,TELANGANA
503246,Nizamabad,Nizamabad,TELANGANA
503001,Nizamabad,Nizamabad,TELANGANA
503305,Nizamabad,Nizamabad,TELANGANA
503002,Nizamabad,Nizamabad,TELANGANA
503001,Nizamabad,Nizamabad,TELANGANA
503207,Nizamabad,Nizamabad,TELANGANA
503003,Nizamabad,Nizamabad,TELANGANA
503301,Nizamabad,Nizamabad,TELANGANA
503206,Nizamabad,Nizamabad,TELANGANA
503245,Nizamabad,Nizamabad,TELANGANA
503003,Nizamabad,Nizamabad,TELANGANA
503001,Nizamabad,Nizamabad,TELANGANA
503185,Bodhan,Nizamabad,TELANGANA
503188,Nizamabad,Nizamabad,TELANGANA
503186,Nizamabad,Nizamabad,TELANGANA
503180,Nizamabad,Nizamabad,TELANGANA
503001,Nizamabad,Nizamabad,TELANGANA
503201,Nizamabad,Nizamabad,TELANGANA
503003,Nizamabad,Nizamabad,TELANGANA
503174,Armoor,Nizamabad,TELANGANA
503217,Armoor,Nizamabad,TELANGANA
503307,Armoor,Nizamabad,TELANGANA
503307,Bheemgal,Nizamabad,TELANGANA
503165,Dharpalle,Nizamabad,TELANGANA
503175,Dichpalle,Nizamabad,TELANGANA
503164,Armoor,Nizamabad,TELANGANA
503308,Armoor,Nizamabad,TELANGANA
503218,Armoor,Nizamabad,TELANGANA
503213,Nizamabad,Nizamabad,TELANGANA
503225,Armoor,Nizamabad,TELANGANA
503212,Armoor,Nizamabad,TELANGANA
503219,Armoor,Nizamabad,TELANGANA
503311,Armoor,Nizamabad,TELANGANA
503223,Armur,Nizamabad,TELANGANA
503187,Banswada,Nizamabad,TELANGANA
503125,Kamareddy,Nizamabad,TELANGANA
503101,Kamareddy,Nizamabad,TELANGANA
503306,Kamareddy,Nizamabad,TELANGANA
503123,Kamareddy,Nizamabad,TELANGANA
503114,Kamareddy,Nizamabad,TELANGANA
503102,Kamareddy,Nizamabad,TELANGANA
503112,Kamareddy,Nizamabad,TELANGANA
503124,Kamareddy,Nizamabad,TELANGANA
503309,Madnoor,Nizamabad,TELANGANA
503108,Kamareddy,Nizamabad,TELANGANA
509357,Jadcherla,Mahabub Nagar,TELANGANA
500049,Tirumalagiri,Hyderabad,TELANGANA
500083,Rangareddy,Hyderabad,TELANGANA
501121,Rangareddy,K.V.Rangareddy,TELANGANA
505001,Karimnagar,Karim Nagar,TELANGANA
505327,Jagtial,Karim Nagar,TELANGANA
507001,Khammam,Khammam,TELANGANA
507101,Kothagudem,Khammam,TELANGANA
507111,Bhadrachalam,Khammam,TELANGANA
506001,Hanamkonda,Warangal,TELANGANA
506167,Jangaon,Warangal,TELANGANA
506164,Parkal,Warangal,TELANGANA
509001,Mahabubnagar H.o,Mahabub Nagar,TELANGANA
509125,Gadwal,Mahabub Nagar,TELANGANA
502110,Medak,Medak,TELANGANA
502103,Siddipet,Medak,TELANGANA
508001,Nalgonda,Nalgonda,TELANGANA
508116,Bhongiri,Nalgonda,TELANGANA
502001,Sangareddy,Medak,TELANGANA
502220,Zaheerabad,Medak,TELANGANA
500003,Hyderabad,Hyderabad,TELANGANA
500015,Rangareddy,Hyderabad,TELANGANA
501101,Hyd,Hyderabad,TELANGANA
504001,Adilabad,Adilabad,TELANGANA
504208,Luxettipet,Adilabad,TELANGANA
500110,Hyderabad,Hyderabad,TELANGANA
500111,Rangareddy,K.V.Rangareddy,TELANGANA
505122,Jammikunta,Karim Nagar,TELANGANA
505497,Huzurabad,Karim Nagar,TELANGANA
505153,Huzurabad,Karim Nagar,TELANGANA
505498,Huzurabad,Karim Nagar,TELANGANA
505102,Huzurabad,Karim Nagar,TELANGANA
505490,Huzurabad,Karim Nagar,TELANGANA
505186,Sultanabad,Karim Nagar,TELANGANA
505470,NA,Karim Nagar,TELANGANA
505471,Huzurabad,Karim Nagar,TELANGANA
505505,NA,Karim Nagar,TELANGANA
505172,Peddapalle,Karim Nagar,TELANGANA
505152,Huzurabad,Karim Nagar,TELANGANA
505174,Peddapalli,Karim Nagar,TELANGANA
505208,Ramagundam,Karim Nagar,TELANGANA
505472,Huzurabad,Karim Nagar,TELANGANA
505209,Ramagundam,Karim Nagar,TELANGANA
505185,NA,Karim Nagar,TELANGANA
505474,Huzurabad,Karim Nagar,TELANGANA
505502,Huzurabad,Karim Nagar,TELANGANA
505214,Peddapalli,Karim Nagar,TELANGANA
505476,Huzurabad,Karim Nagar,TELANGANA
505101,NA,Karim Nagar,TELANGANA
505480,NA,Karim Nagar,TELANGANA
505475,NA,Karim Nagar,TELANGANA
505187,Peddapalli,Karim Nagar,TELANGANA
505215,Ramagundam,Karim Nagar,TELANGANA
505514,Ramagundam,Karim Nagar,TELANGANA
505212,Kamanpur,Karim Nagar,TELANGANA
505525,NA,Karim Nagar,TELANGANA
505210,NA,Karim Nagar,TELANGANA
505209,Ramagundam,Karim Nagar,TELANGANA
505211,Ramagundam,Karim Nagar,TELANGANA
505215,Ramagundam,Karim Nagar,TELANGANA
505188,NA,Karim Nagar,TELANGANA
505129,Huzurabad,Karim Nagar,TELANGANA
505503,Manthani,Karim Nagar,TELANGANA
505162,NA,Karim Nagar,TELANGANA
505504,Manthani,Karim Nagar,TELANGANA
505184,NA,Karim Nagar,TELANGANA
506103,Mahabubabad,Mahabubabad,TELANGANA
500108,K.V.Rangareddy,K.V.Rangareddy,TELANGANA
500090,Qutubullapur,Hyderabad,TELANGANA
500079,Saroornagar,K.V.Rangareddy,TELANGANA
509106,Wanapathy,Mahabub Nagar,TELANGANA
509302,Jadcherla,Mahabub Nagar,TELANGANA
504002,Adilabad,Adilabad,TELANGANA
505002,NA,Karim Nagar,TELANGANA
500104,Serilingampally,K.V.Rangareddy,TELANGANA
506146,Palakurthy,Warangal,TELANGANA
503322,Nizamabad,Nizamabad,TELANGANA
502103,Siddipet,Medak,TELANGANA
502103,Siddipet,Medak,TELANGANA
502103,Siddipet,Medak,TELANGANA
502103,Siddipet,Medak,TELANGANA
502110,Medak,Medak,TELANGANA
502110,Medak,Medak,TELANGANA
500089,NA,Hyderabad,TELANGANA
500091,Rajendra nagar,K.V.Rangareddy,TELANGANA
500032,Seri Lingampally,K.V.Rangareddy,TELANGANA
500097,Saroornagar,Hyderabad,TELANGANA
500098,Ghatkesar,Hyderabad,TELANGANA
506365,Parwathagiri,Warangal,TELANGANA
500067,NA,Hyderabad,TELANGANA
504107,Mudhole,Adilabad,TELANGANA
504297,Tiryani,Adilabad,TELANGANA
506170,Chelpur,Warangal,TELANGANA
500091,Rajendra Nagar,Hyderabad,TELANGANA
500072,Balanagar,Hyderabad,TELANGANA
500100,Quthbullapur Mandal,Hyderabad,TELANGANA
508224,Arvapally,Suryapet,TELANGANA
500018,Balanagar,Hyderabad,TELANGANA
500101,Shamirpet Mandal,Hyderabad,TELANGANA
500049,Serilingampally,K.V.Rangareddy,TELANGANA
506102,Mahabubabad,Warangal,TELANGANA
501102,Vikarabad,Hyderabad,TELANGANA
506329,Sangam,Warangal,TELANGANA
506008,Warangal,Warangal,TELANGANA
500097,saroornagar,Hyderabad,TELANGANA
503001,Nizamabad,Nizamabad,TELANGANA
503224,Nizamabad,Nizamabad,TELANGANA
503111,Nizamabad,Nizamabad,TELANGANA
500001,Hyderabad,Hyderabad,TELANGANA
505172,Peddapalli,Karim Nagar,TELANGANA
505468,Huzurabad,Karim Nagar,TELANGANA
508213,Suryapet,Nalgonda,TELANGANA
508207,Miryalguda,Nalgonda,TELANGANA
509103,Wanaparthy,Mahabub Nagar,TELANGANA
509301,Stn. Jadcherla,Mahabub Nagar,TELANGANA
506002,Warangal,Warangal,TELANGANA
506101,Mahabubabad,Warangal,TELANGANA
500002,Charminar,Hyderabad,TELANGANA
500027,Himayathnagar,Hyderabad,TELANGANA
500004,Khairatabad,Hyderabad,TELANGANA
508355,Miryalguda,Nalgonda,TELANGANA
508213,Suryapet,Nalgonda,TELANGANA
508238,Huzurnagar,Nalgonda,TELANGANA
508214,Suryapet,Nalgonda,TELANGANA
508205,Nalgonda,Nalgonda,TELANGANA
508206,Kodad,Nalgonda,TELANGANA
508213,Suryapet,Nalgonda,TELANGANA
508233,Huzurnagar,Nalgonda,TELANGANA
508234,Huzurnagar,Nalgonda,TELANGANA
508211,Nalgonda,Nalgonda,TELANGANA
508221,Thungathurthi,Nalgonda,TELANGANA
508279,NAGARAM,Suryapet,TELANGANA
508212,Suryapet,Nalgonda,TELANGANA
508376,Suryapet,Nalgonda,TELANGANA
508280,Thungathurthi,Nalgonda,TELANGANA
508223,Thungathurthi,Nalgonda,TELANGANA
508210,Nakrekal,Nalgonda,TELANGANA
508201,Huzurnagar,Nalgonda,TELANGANA
508204,Huzurnagar,Nalgonda,TELANGANA
508374,Nalgonda,Nalgonda,TELANGANA
508246,Huzurnagar,Nalgonda,TELANGANA
508218,Miryalguda,Nalgonda,TELANGANA
508278,Miryalguda,Nalgonda,TELANGANA
508208,Miryalguda,Nalgonda,TELANGANA
508247,Nalgonda,Nalgonda,TELANGANA
508217,Miryalguda,Nalgonda,TELANGANA
509375,Achampet,Mahabub Nagar,TELANGANA
509201,Amrabad,Mahabub Nagar,TELANGANA
509203,Bijnapally,Mahabub Nagar,TELANGANA
509206,Gopalpet,Mahabub Nagar,TELANGANA
509102,Kollapur,Mahabub Nagar,TELANGANA
509381,Kothakota,Mahabub Nagar,TELANGANA
509401,Lingala,Mahabub Nagar,TELANGANA
509110,Kothakota,Mahabub Nagar,TELANGANA
509209,Nagarkurnool,Mahabub Nagar,TELANGANA
509215,Bijnapally,Mahabub Nagar,TELANGANA
509104,Pebbair,Mahabub Nagar,TELANGANA
509412,Peddakothapally,Mahabub Nagar,TELANGANA
509105,Kollapur,Mahabub Nagar,TELANGANA
509120,Pebbair,Mahabub Nagar,TELANGANA
509326,Amrabad,Mahabub Nagar,TELANGANA
509385,Thelkapally,Mahabub Nagar,TELANGANA
509406,Thimmajipet,Mahabub Nagar,TELANGANA
509235,Nagarkurnool,Mahabub Nagar,TELANGANA
509376,Uppununthala,Mahabub Nagar,TELANGANA
509321,Amangal,Mahabub Nagar,TELANGANA
509202,Balanagar,Mahabub Nagar,TELANGANA
509358,Amangal,Mahabub Nagar,TELANGANA
509324,Kalwakurthy,Mahabub Nagar,TELANGANA
509408,Keshampet,Mahabub Nagar,TELANGANA
509207,Kondurgu,Mahabub Nagar,TELANGANA
509228,Kothur,Mahabub Nagar,TELANGANA
509327,Madgul,Mahabub Nagar,TELANGANA
509320,Kalwakurthy,Mahabub Nagar,TELANGANA
509410,Farooqnagar,Mahabub Nagar,TELANGANA
509325,Shamshabad,Mahabub Nagar,TELANGANA
509216,Shadnagar,Mahabub Nagar,TELANGANA
509217,Shahabad,K.V.Rangareddy,TELANGANA
509349,Vangoor,Mahabub Nagar,TELANGANA
509360,Veldanda,Mahabub Nagar,TELANGANA
506002,Warangal,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506007,Warangal,Warangal,TELANGANA
506310,Wardhannapet,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506314,Raiparthy,Warangal,TELANGANA
506317,Narsimhulapet,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506005,Warangal,Warangal,TELANGANA
506222,Kodakondla,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
506331,Duggondi,Warangal,TELANGANA
506163,Turrur,Warangal,TELANGANA
506313,Wardhannapet,Warangal,TELANGANA
506318,Kodakondla,Warangal,TELANGANA
506316,Zaffargadh,Warangal,TELANGANA
506324,Narsimhulapet,Warangal,TELANGANA
506332,Chennaraopet,Warangal,TELANGANA
506381,Dornakal,Warangal,TELANGANA
506134,Gudur,Warangal,TELANGANA
506112,Kesamudram,Warangal,TELANGANA
506135,Kothaguda,Warangal,TELANGANA
506105,Kuravi,Warangal,TELANGANA
506315,Maripeda,Warangal,TELANGANA
506132,Narsampet,Warangal,TELANGANA
506368,Nallikaddur,Warangal,TELANGANA
506122,Nekkonda,Warangal,TELANGANA
506104,Neerada,Warangal,TELANGANA
506369,Redlawada,Warangal,TELANGANA
506006,Warangal,Warangal,TELANGANA
506330,Geesugonda,Warangal,TELANGANA
506013,Warangal,Warangal,TELANGANA
506007,Warangal,Warangal,TELANGANA
506166,Warangal,Warangal,TELANGANA
506002,Warangal,Warangal,TELANGANA
500013,Amberpet,Hyderabad,TELANGANA
500076,Uppal,K.V.Rangareddy,TELANGANA
501511,Hayathnagar,K.V.Rangareddy,TELANGANA
500039,Uppal,K.V.Rangareddy,TELANGANA
500070,Hayathnagar,K.V.Rangareddy,TELANGANA
500044,Musheerabad,Hyderabad,TELANGANA
501509,Rangareddy,K.V.Rangareddy,TELANGANA
500079,Saroornagar,Hyderabad,TELANGANA
500070,Hayathnagar,Hyderabad,TELANGANA
500030,Rajendranagar,K.V.Rangareddy,TELANGANA
500064,Hyderabad,Hyderabad,TELANGANA
500012,Nampally,Hyderabad,TELANGANA
500005,Bandlaguda,Hyderabad,TELANGANA
500053,Charminar,Hyderabad,TELANGANA
500065,Charminar,Hyderabad,TELANGANA
500066,Charminar,Hyderabad,TELANGANA
500048,Rajendranagar,Hyderabad,TELANGANA
500058,Bandlaguda,Hyderabad,TELANGANA
500077,Rajendranagar,Hyderabad,TELANGANA
500005,Bandlaguda,Hyderabad,TELANGANA
501359,Rangareddy,K.V.Rangareddy,TELANGANA
500002,Charminar,Hyderabad,TELANGANA
500013,Amberpet,Hyderabad,TELANGANA
500044,Musheerabad,Hyderabad,TELANGANA
500027,Himayathnagar,Hyderabad,TELANGANA
500060,Saroornagar,K.V.Rangareddy,TELANGANA
500068,Hayathnagar,Hyderabad,TELANGANA
501505,Hayathnagar,K.V.Rangareddy,TELANGANA
500051,Uppal,Hyderabad,TELANGANA
500035,Saroornagar,K.V.Rangareddy,TELANGANA
500013,Amberpet,Hyderabad,TELANGANA
500076,Uppal,Hyderabad,TELANGANA
501506,Ibrahimpatnam,K.V.Rangareddy,TELANGANA
500074,Hyderabad,Hyderabad,TELANGANA
500036,Amberpet,Hyderabad,TELANGANA
500044,Musheerabad,Hyderabad,TELANGANA
500044,Musheerabad,Hyderabad,TELANGANA
500036,Saidabad,Hyderabad,TELANGANA
500060,Saroornagar,Hyderabad,TELANGANA
501508,Rangareddy,K.V.Rangareddy,TELANGANA
501512,Hayathnagar,K.V.Rangareddy,TELANGANA
501510,Hayathnagar,K.V.Rangareddy,TELANGANA
500074,Saroornagar,K.V.Rangareddy,TELANGANA
500035,Hyderabad,Hyderabad,TELANGANA
500030,Rajendranagar,Hyderabad,TELANGANA
500069,Bandlaguda,Hyderabad,TELANGANA
500024,Saidabad,Hyderabad,TELANGANA
500059,Hyderabad,Hyderabad,TELANGANA
500059,Saidabad,Hyderabad,TELANGANA
500065,Charminar,Hyderabad,TELANGANA
501218,Rangareddy,K.V.Rangareddy,TELANGANA
500059,Saidabad,Hyderabad,TELANGANA
500052,Rajendranagar,Hyderabad,TELANGANA
500053,Charminar,Hyderabad,TELANGANA
500023,Charminar,Hyderabad,TELANGANA
500034,Khairatabad,Hyderabad,TELANGANA
500006,Asifnagar,Hyderabad,TELANGANA
500041,Khairatabad,Hyderabad,TELANGANA
500029,Himayathnagar,Hyderabad,TELANGANA
500001,Nampally,Hyderabad,TELANGANA
500095,Nampally,Hyderabad,TELANGANA
500001,Nampally,Hyderabad,TELANGANA
500028,Asifnagar,Hyderabad,TELANGANA
500018,Balanagar,K.V.Rangareddy,TELANGANA
500107,Ameerpet,Hyderabad,TELANGANA
500096,Shaikpet,Hyderabad,TELANGANA
500008,Golconda,Hyderabad,TELANGANA
500004,Nampally,Hyderabad,TELANGANA
500105,Khairatabad,Hyderabad,TELANGANA
500008,Golconda,Hyderabad,TELANGANA
500006,Asifnagar,Hyderabad,TELANGANA
500022,Khairatabad,Hyderabad,TELANGANA
500075,Rajendranagar,Hyderabad,TELANGANA
500046,Serilingampally,Hyderabad,TELANGANA
500081,Shaikpet,Hyderabad,TELANGANA
500032,Seri Lingampally,K.V.Rangareddy,TELANGANA
500082,Nampally,Hyderabad,TELANGANA
500018,Balanagar,Hyderabad,TELANGANA
500038,Ameerpet,Hyderabad,TELANGANA
500073,Khairatabad,Hyderabad,TELANGANA
500004,Khairatabad,Hyderabad,TELANGANA
500004,Khairatabad,Hyderabad,TELANGANA
500045,Khairatabad,Hyderabad,TELANGANA
500004,Khairatabad,Hyderabad,TELANGANA
500018,Balanagar,K.V.Rangareddy,TELANGANA
500018,Ameerpet,Hyderabad,TELANGANA
500018,Balanagar,K.V.Rangareddy,TELANGANA
500029,Himayathnagar,Hyderabad,TELANGANA
500001,Nampally,Hyderabad,TELANGANA
500082,Khairatabad,Hyderabad,TELANGANA
500008,Golconda,Hyderabad,TELANGANA
500008,Golconda,Hyderabad,TELANGANA
500006,Asifnagar,Hyderabad,TELANGANA
500028,Asifnagar,Hyderabad,TELANGANA
500001,Nampally,Hyderabad,TELANGANA
500084,Serilingampally,Hyderabad,TELANGANA
500029,Himayathnagar,Hyderabad,TELANGANA
500063,Himayathnagar,Hyderabad,TELANGANA
500033,Shaikpet,Hyderabad,TELANGANA
500004,Himayathnagar,Hyderabad,TELANGANA
500008,Golconda ,Hyderabad,TELANGANA
500029,Himayathnagar,Hyderabad,TELANGANA
500028,Asifnagar,Hyderabad,TELANGANA
500031,Golconda,Hyderabad,TELANGANA
500033,Shaikpet,Hyderabad,TELANGANA
500019,Serilingampally,K.V.Rangareddy,TELANGANA
500063,Himayathnagar,Hyderabad,TELANGANA
500095,Nampally,Hyderabad,TELANGANA
500045,Khairatabad,Hyderabad,TELANGANA
500057,Asifnagar,Hyderabad,TELANGANA
504306,Nirmal,Adilabad,TELANGANA
504307,Boath,Adilabad,TELANGANA
504001,Adilabad,Adilabad,TELANGANA
504308,Boath,Adilabad,TELANGANA
504309,Adilabad,Adilabad,TELANGANA
504346,Utnoor,Adilabad,TELANGANA
504106,Nirmal,Adilabad,TELANGANA
504313,Utnoor,Adilabad,TELANGANA
504231,Luxettipet,Adilabad,TELANGANA
504214,Chennur,Adilabad,TELANGANA
504215,Luxettipet,Adilabad,TELANGANA
504220,Luxettipet,Adilabad,TELANGANA
504208,Mancherial,Adilabad,TELANGANA
504209,Mancherial,Adilabad,TELANGANA
504296,Kagaznagar,Adilabad,TELANGANA
504231,Mandamarri,Adilabad,TELANGANA
504219,Luxettipet,Adilabad,TELANGANA
504301,Mandamarri,Adilabad,TELANGANA
504292,Sirpur (t),Adilabad,TELANGANA
504273,Sirpur (t),Adilabad,TELANGANA
504296,Sirpur (t),Adilabad,TELANGANA
504299,Sirpur (t),Adilabad,TELANGANA
504303,Mancherial,Adilabad,TELANGANA
504272,Sirpur (t),Adilabad,TELANGANA
504295,Sirpur (t),Adilabad,TELANGANA
504001,Adilabad,Adilabad,TELANGANA
504101,Mudhole,Adilabad,TELANGANA
504001,Adilabad,Adilabad,TELANGANA
504001,Adilabad,Adilabad,TELANGANA
504103,Mudhole,Adilabad,TELANGANA
504304,Boath,Adilabad,TELANGANA
504110,Nirmal,Adilabad,TELANGANA
504106,Nirmal,Adilabad,TELANGANA
504203,Khanapur,Adilabad,TELANGANA
504109,Mudhole,Adilabad,TELANGANA
504310,Nirmal,Adilabad,TELANGANA
504102,Mudhole,Adilabad,TELANGANA
504104,Nirmal,Adilabad,TELANGANA
504323,Boath,Adilabad,TELANGANA
504106,Nirmal,Adilabad,TELANGANA
504311,Utnoor,Adilabad,TELANGANA
504202,Khanapur,Adilabad,TELANGANA
504001,Adilabad,Adilabad,TELANGANA
504105,Nirmal,Adilabad,TELANGANA
504312,Adilabad,Adilabad,TELANGANA
504293,Asifabad,Adilabad,TELANGANA
504251,Bellampalle,Adilabad,TELANGANA
504251,Bellampalle,Adilabad,TELANGANA
504251,Bellampalle,Adilabad,TELANGANA
504204,Chennur,Adilabad,TELANGANA
504201,Chennoor,Adilabad,TELANGANA
504294,Asifabad,Adilabad,TELANGANA
504302,Mancherial,Adilabad,TELANGANA
504206,Luxettipet,Adilabad,TELANGANA
504218,Luxettipet,Adilabad,TELANGANA
504207,Luxettipet,Adilabad,TELANGANA
504208,Mancherial,Adilabad,TELANGANA
504296,Kagaznagar,Adilabad,TELANGANA
504216,Chennur,Adilabad,TELANGANA
504205,Luxettipet,Adilabad,TELANGANA
506165,Eturunagaram,Warangal,TELANGANA
